,0
29574,1.0
29575,8.0
29576,6.0
29577,7.0
29578,9.0
29579,6.0
29580,7.0
29581,0.0
29582,0.0
29583,6.0
29584,3.0
29585,9.0
29586,7.0
29587,6.0
29588,1.0
29589,4.0
29590,3.0
29591,0.0
29592,6.0
29593,5.0
29594,7.0
29595,6.0
29596,1.0
29597,7.0
29598,2.0
29599,8.0
29600,4.0
29601,9.0
29602,3.0
29603,2.0
29604,2.0
29605,3.0
29606,0.0
29607,1.0
29608,5.0
29609,8.0
29610,5.0
29611,4.0
29612,5.0
29613,3.0
29614,2.0
29615,1.0
29616,0.0
29617,9.0
29618,5.0
29619,0.0
29620,7.0
29621,2.0
29622,2.0
29623,7.0
29624,6.0
29625,7.0
29626,2.0
29627,1.0
29628,7.0
29629,5.0
29630,0.0
29631,8.0
29632,9.0
29633,6.0
29634,9.0
29635,3.0
29636,1.0
29637,7.0
29638,4.0
29639,1.0
29640,7.0
29641,6.0
29642,3.0
29643,3.0
29644,3.0
29645,8.0
29646,3.0
29647,1.0
29648,2.0
29649,3.0
29650,3.0
29651,1.0
29652,2.0
29653,5.0
29654,9.0
29655,2.0
29656,0.0
29657,3.0
29658,5.0
29659,4.0
29660,5.0
29661,1.0
29662,4.0
29663,6.0
29664,7.0
29665,0.0
29666,6.0
29667,7.0
29668,3.0
29669,7.0
29670,6.0
29671,2.0
29672,0.0
29673,6.0
29674,3.0
29675,7.0
29676,9.0
29677,3.0
29678,9.0
29679,1.0
29680,2.0
29681,4.0
29682,5.0
29683,8.0
29684,3.0
29685,1.0
29686,5.0
29687,1.0
29688,8.0
29689,6.0
29690,5.0
29691,5.0
29692,9.0
29693,6.0
29694,7.0
29695,4.0
29696,2.0
29697,2.0
29698,0.0
29699,4.0
29700,9.0
29701,3.0
29702,9.0
29703,1.0
29704,3.0
29705,7.0
29706,3.0
29707,6.0
29708,4.0
29709,1.0
29710,7.0
29711,7.0
29712,3.0
29713,6.0
29714,0.0
29715,5.0
29716,4.0
29717,5.0
29718,3.0
29719,5.0
29720,9.0
29721,8.0
29722,3.0
29723,8.0
29724,6.0
29725,9.0
29726,3.0
29727,1.0
29728,6.0
29729,3.0
29730,1.0
29731,7.0
29732,1.0
29733,3.0
29734,2.0
29735,1.0
29736,6.0
29737,9.0
29738,6.0
29739,0.0
29740,3.0
29741,4.0
29742,7.0
29743,4.0
29744,0.0
29745,9.0
29746,0.0
29747,1.0
29748,5.0
29749,1.0
29750,9.0
29751,6.0
29752,4.0
29753,9.0
29754,6.0
29755,1.0
29756,6.0
29757,8.0
29758,8.0
29759,4.0
29760,7.0
29761,5.0
29762,5.0
29763,7.0
29764,0.0
29765,2.0
29766,0.0
29767,0.0
29768,8.0
29769,6.0
29770,7.0
29771,6.0
29772,4.0
29773,1.0
29774,0.0
29775,3.0
29776,4.0
29777,6.0
29778,2.0
29779,9.0
29780,4.0
29781,6.0
29782,5.0
29783,9.0
29784,3.0
29785,3.0
29786,0.0
29787,5.0
29788,0.0
29789,8.0
29790,7.0
29791,3.0
29792,6.0
29793,0.0
29794,2.0
29795,5.0
29796,1.0
29797,1.0
29798,2.0
29799,4.0
29800,5.0
29801,7.0
29802,2.0
29803,4.0
29804,7.0
29805,6.0
29806,8.0
29807,2.0
29808,0.0
29809,6.0
29810,1.0
29811,4.0
29812,7.0
29813,6.0
29814,5.0
29815,4.0
29816,8.0
29817,5.0
29818,1.0
29819,9.0
29820,6.0
29821,0.0
29822,0.0
29823,3.0
29824,4.0
29825,6.0
29826,8.0
29827,3.0
29828,7.0
29829,3.0
29830,4.0
29831,9.0
29832,0.0
29833,4.0
29834,7.0
29835,8.0
29836,4.0
29837,9.0
29838,8.0
29839,2.0
29840,1.0
29841,1.0
29842,6.0
29843,1.0
29844,6.0
29845,6.0
29846,5.0
29847,6.0
29848,5.0
29849,4.0
29850,3.0
29851,4.0
29852,9.0
29853,6.0
29854,4.0
29855,8.0
29856,5.0
29857,4.0
29858,2.0
29859,3.0
29860,7.0
29861,2.0
29862,2.0
29863,3.0
29864,1.0
29865,7.0
29866,4.0
29867,8.0
29868,8.0
29869,3.0
29870,1.0
29871,6.0
29872,8.0
29873,1.0
29874,3.0
29875,1.0
29876,1.0
29877,7.0
29878,7.0
29879,5.0
29880,5.0
29881,3.0
29882,0.0
29883,2.0
29884,6.0
29885,6.0
29886,0.0
29887,3.0
29888,7.0
29889,6.0
29890,6.0
29891,2.0
29892,0.0
29893,1.0
29894,7.0
29895,7.0
29896,0.0
29897,2.0
29898,3.0
29899,7.0
29900,4.0
29901,7.0
29902,8.0
29903,2.0
29904,6.0
29905,0.0
29906,3.0
29907,5.0
29908,3.0
29909,7.0
29910,1.0
29911,9.0
29912,6.0
29913,7.0
29914,0.0
29915,0.0
29916,8.0
29917,8.0
29918,8.0
29919,5.0
29920,0.0
29921,8.0
29922,4.0
29923,5.0
29924,7.0
29925,5.0
29926,7.0
29927,2.0
29928,1.0
29929,3.0
29930,8.0
29931,5.0
29932,0.0
29933,0.0
29934,8.0
29935,8.0
29936,8.0
29937,3.0
29938,0.0
29939,4.0
29940,2.0
29941,1.0
29942,3.0
29943,6.0
29944,8.0
29945,8.0
29946,2.0
29947,5.0
29948,1.0
29949,8.0
29950,0.0
29951,1.0
29952,4.0
29953,6.0
29954,0.0
29955,1.0
29956,1.0
29957,2.0
29958,7.0
29959,8.0
29960,5.0
29961,9.0
29962,6.0
29963,4.0
29964,1.0
29965,4.0
29966,7.0
29967,0.0
29968,7.0
29969,6.0
29970,4.0
29971,0.0
29972,7.0
29973,7.0
29974,1.0
29975,9.0
29976,0.0
29977,1.0
29978,2.0
29979,5.0
29980,7.0
29981,2.0
29982,1.0
29983,1.0
29984,3.0
29985,7.0
29986,9.0
29987,0.0
29988,4.0
29989,4.0
29990,0.0
29991,1.0
29992,4.0
29993,4.0
29994,9.0
29995,1.0
29996,2.0
29997,6.0
29998,6.0
29999,9.0
30000,7.0
30001,9.0
30002,8.0
30003,1.0
30004,5.0
30005,7.0
30006,2.0
30007,7.0
30008,6.0
30009,1.0
30010,0.0
30011,5.0
30012,2.0
30013,7.0
30014,9.0
30015,5.0
30016,9.0
30017,8.0
30018,7.0
30019,3.0
30020,6.0
30021,8.0
30022,2.0
30023,2.0
30024,6.0
30025,9.0
30026,0.0
30027,7.0
30028,7.0
30029,3.0
30030,5.0
30031,6.0
30032,9.0
30033,0.0
30034,7.0
30035,9.0
30036,6.0
30037,9.0
30038,4.0
30039,6.0
30040,6.0
30041,1.0
30042,3.0
30043,3.0
30044,5.0
30045,8.0
30046,1.0
30047,5.0
30048,9.0
30049,8.0
30050,0.0
30051,5.0
30052,1.0
30053,6.0
30054,0.0
30055,3.0
30056,2.0
30057,6.0
30058,0.0
30059,8.0
30060,9.0
30061,1.0
30062,5.0
30063,4.0
30064,1.0
30065,5.0
30066,1.0
30067,3.0
30068,9.0
30069,7.0
30070,5.0
30071,1.0
30072,9.0
30073,9.0
30074,8.0
30075,1.0
30076,5.0
30077,1.0
30078,9.0
30079,9.0
30080,3.0
30081,4.0
30082,3.0
30083,0.0
30084,5.0
30085,2.0
30086,5.0
30087,5.0
30088,1.0
30089,9.0
30090,0.0
30091,7.0
30092,0.0
30093,3.0
30094,3.0
30095,4.0
30096,8.0
30097,2.0
30098,5.0
30099,6.0
30100,4.0
30101,6.0
30102,6.0
30103,8.0
30104,2.0
30105,6.0
30106,2.0
30107,1.0
30108,0.0
30109,6.0
30110,4.0
30111,2.0
30112,5.0
30113,6.0
30114,1.0
30115,7.0
30116,3.0
30117,1.0
30118,5.0
30119,3.0
30120,8.0
30121,8.0
30122,0.0
30123,8.0
30124,7.0
30125,6.0
30126,6.0
30127,0.0
30128,9.0
30129,5.0
30130,4.0
30131,1.0
30132,6.0
30133,6.0
30134,7.0
30135,2.0
30136,2.0
30137,1.0
30138,6.0
30139,0.0
30140,4.0
30141,7.0
30142,7.0
30143,0.0
30144,5.0
30145,7.0
30146,6.0
30147,0.0
30148,0.0
30149,2.0
30150,9.0
30151,5.0
30152,4.0
30153,8.0
30154,1.0
30155,9.0
30156,4.0
30157,2.0
30158,2.0
30159,4.0
30160,9.0
30161,3.0
30162,6.0
30163,7.0
30164,5.0
30165,0.0
30166,3.0
30167,2.0
30168,0.0
30169,3.0
30170,2.0
30171,9.0
30172,7.0
30173,2.0
30174,5.0
30175,7.0
30176,3.0
30177,4.0
30178,4.0
30179,3.0
30180,0.0
30181,4.0
30182,3.0
30183,1.0
30184,9.0
30185,1.0
30186,0.0
30187,2.0
30188,4.0
30189,5.0
30190,9.0
30191,3.0
30192,9.0
30193,7.0
30194,4.0
30195,5.0
30196,5.0
30197,5.0
30198,5.0
30199,6.0
30200,8.0
30201,2.0
30202,8.0
30203,7.0
30204,8.0
30205,8.0
30206,9.0
30207,8.0
30208,6.0
30209,2.0
30210,8.0
30211,8.0
30212,7.0
30213,9.0
30214,1.0
30215,2.0
30216,9.0
30217,7.0
30218,5.0
30219,8.0
30220,2.0
30221,3.0
30222,2.0
30223,3.0
30224,0.0
30225,2.0
30226,8.0
30227,6.0
30228,8.0
30229,0.0
30230,3.0
30231,4.0
30232,0.0
30233,0.0
30234,2.0
30235,5.0
30236,0.0
30237,6.0
30238,5.0
30239,0.0
30240,3.0
30241,9.0
30242,8.0
30243,6.0
30244,4.0
30245,8.0
30246,0.0
30247,3.0
30248,4.0
30249,9.0
30250,9.0
30251,3.0
30252,7.0
30253,8.0
30254,2.0
30255,5.0
30256,3.0
30257,0.0
30258,4.0
30259,1.0
30260,5.0
30261,9.0
30262,2.0
30263,1.0
30264,0.0
30265,1.0
30266,6.0
30267,0.0
30268,6.0
30269,2.0
30270,8.0
30271,7.0
30272,2.0
30273,6.0
30274,7.0
30275,1.0
30276,1.0
30277,7.0
30278,4.0
30279,7.0
30280,1.0
30281,7.0
30282,2.0
30283,3.0
30284,9.0
30285,2.0
30286,4.0
30287,9.0
30288,4.0
30289,2.0
30290,3.0
30291,1.0
30292,7.0
30293,8.0
30294,9.0
30295,9.0
30296,3.0
30297,7.0
30298,1.0
30299,1.0
30300,5.0
30301,5.0
30302,1.0
30303,7.0
30304,3.0
30305,0.0
30306,5.0
30307,8.0
30308,6.0
30309,2.0
30310,5.0
30311,3.0
30312,1.0
30313,4.0
30314,6.0
30315,6.0
30316,3.0
30317,8.0
30318,5.0
30319,6.0
30320,1.0
30321,6.0
30322,5.0
30323,5.0
30324,6.0
30325,5.0
30326,7.0
30327,1.0
30328,5.0
30329,3.0
30330,4.0
30331,6.0
30332,2.0
30333,3.0
30334,3.0
30335,6.0
30336,9.0
30337,4.0
30338,8.0
30339,4.0
30340,1.0
30341,1.0
30342,8.0
30343,0.0
30344,9.0
30345,2.0
30346,1.0
30347,7.0
30348,1.0
30349,9.0
30350,5.0
30351,5.0
30352,7.0
30353,6.0
30354,8.0
30355,8.0
30356,5.0
30357,5.0
30358,8.0
30359,7.0
30360,9.0
30361,8.0
30362,3.0
30363,0.0
30364,4.0
30365,0.0
30366,0.0
30367,6.0
30368,3.0
30369,1.0
30370,3.0
30371,6.0
30372,2.0
30373,5.0
30374,5.0
30375,1.0
30376,0.0
30377,9.0
30378,1.0
30379,2.0
30380,9.0
30381,2.0
30382,6.0
30383,0.0
30384,5.0
30385,1.0
30386,7.0
30387,6.0
30388,6.0
30389,2.0
30390,9.0
30391,0.0
30392,4.0
30393,4.0
30394,5.0
30395,0.0
30396,6.0
30397,7.0
30398,8.0
30399,1.0
30400,8.0
30401,6.0
30402,5.0
30403,5.0
30404,7.0
30405,4.0
30406,5.0
30407,4.0
30408,9.0
30409,6.0
30410,2.0
30411,2.0
30412,2.0
30413,1.0
30414,6.0
30415,6.0
30416,6.0
30417,3.0
30418,7.0
30419,3.0
30420,0.0
30421,4.0
30422,4.0
30423,2.0
30424,3.0
30425,3.0
30426,3.0
30427,6.0
30428,7.0
30429,6.0
30430,0.0
30431,1.0
30432,9.0
30433,4.0
30434,1.0
30435,6.0
30436,8.0
30437,4.0
30438,6.0
30439,5.0
30440,5.0
30441,8.0
30442,9.0
30443,3.0
30444,9.0
30445,5.0
30446,8.0
30447,4.0
30448,7.0
30449,2.0
30450,2.0
30451,5.0
30452,9.0
30453,0.0
30454,0.0
30455,2.0
30456,8.0
30457,6.0
30458,0.0
30459,6.0
30460,9.0
30461,5.0
30462,1.0
30463,1.0
30464,3.0
30465,8.0
30466,8.0
30467,6.0
30468,6.0
30469,8.0
30470,3.0
30471,3.0
30472,4.0
30473,5.0
30474,8.0
30475,3.0
30476,8.0
30477,3.0
30478,6.0
30479,3.0
30480,7.0
30481,3.0
30482,5.0
30483,3.0
30484,9.0
30485,9.0
30486,5.0
30487,8.0
30488,7.0
30489,8.0
30490,0.0
30491,2.0
30492,2.0
30493,4.0
30494,9.0
30495,8.0
30496,5.0
30497,4.0
30498,9.0
30499,2.0
30500,0.0
30501,0.0
30502,0.0
30503,7.0
30504,8.0
30505,5.0
30506,6.0
30507,7.0
30508,8.0
30509,9.0
30510,6.0
30511,4.0
30512,8.0
30513,8.0
30514,0.0
30515,4.0
30516,3.0
30517,5.0
30518,1.0
30519,7.0
30520,7.0
30521,8.0
30522,0.0
30523,2.0
30524,9.0
30525,7.0
30526,8.0
30527,3.0
30528,3.0
30529,6.0
30530,5.0
30531,4.0
30532,7.0
30533,9.0
30534,2.0
30535,8.0
30536,5.0
30537,5.0
30538,8.0
30539,7.0
30540,0.0
30541,6.0
30542,1.0
30543,6.0
30544,2.0
30545,2.0
30546,5.0
30547,5.0
30548,1.0
30549,6.0
30550,6.0
30551,1.0
30552,5.0
30553,5.0
30554,9.0
30555,0.0
30556,9.0
30557,2.0
30558,1.0
30559,8.0
30560,1.0
30561,5.0
30562,5.0
30563,0.0
30564,1.0
30565,9.0
30566,5.0
30567,3.0
30568,4.0
30569,9.0
30570,3.0
30571,4.0
30572,3.0
30573,0.0
30574,2.0
30575,2.0
30576,0.0
30577,8.0
30578,0.0
30579,6.0
30580,8.0
30581,0.0
30582,8.0
30583,2.0
30584,1.0
30585,9.0
30586,7.0
30587,8.0
30588,5.0
30589,0.0
30590,0.0
30591,9.0
30592,2.0
30593,0.0
30594,0.0
30595,3.0
30596,5.0
30597,3.0
30598,5.0
30599,5.0
30600,4.0
30601,8.0
30602,6.0
30603,3.0
30604,8.0
30605,9.0
30606,3.0
30607,0.0
30608,5.0
30609,0.0
30610,6.0
30611,9.0
30612,7.0
30613,1.0
30614,8.0
30615,1.0
30616,0.0
30617,3.0
30618,7.0
30619,4.0
30620,3.0
30621,6.0
30622,4.0
30623,1.0
30624,3.0
30625,2.0
30626,9.0
30627,2.0
30628,7.0
30629,6.0
30630,6.0
30631,0.0
30632,3.0
30633,3.0
30634,5.0
30635,8.0
30636,7.0
30637,6.0
30638,9.0
30639,7.0
30640,3.0
30641,1.0
30642,1.0
30643,5.0
30644,3.0
30645,9.0
30646,9.0
30647,9.0
30648,1.0
30649,5.0
30650,4.0
30651,0.0
30652,4.0
30653,5.0
30654,8.0
30655,8.0
30656,3.0
30657,1.0
30658,6.0
30659,5.0
30660,6.0
30661,6.0
30662,4.0
30663,4.0
30664,1.0
30665,6.0
30666,8.0
30667,8.0
30668,1.0
30669,1.0
30670,8.0
30671,8.0
30672,8.0
30673,7.0
30674,2.0
30675,9.0
30676,1.0
30677,4.0
30678,0.0
30679,2.0
30680,0.0
30681,2.0
30682,5.0
30683,1.0
30684,2.0
30685,7.0
30686,8.0
30687,8.0
30688,0.0
30689,4.0
30690,9.0
30691,6.0
30692,7.0
30693,9.0
30694,3.0
30695,4.0
30696,6.0
30697,5.0
30698,8.0
30699,7.0
30700,2.0
30701,6.0
30702,3.0
30703,4.0
30704,5.0
30705,5.0
30706,7.0
30707,7.0
30708,8.0
30709,3.0
30710,0.0
30711,9.0
30712,0.0
30713,9.0
30714,3.0
30715,7.0
30716,1.0
30717,9.0
30718,3.0
30719,2.0
30720,4.0
30721,5.0
30722,9.0
30723,7.0
30724,4.0
30725,4.0
30726,6.0
30727,1.0
30728,4.0
30729,4.0
30730,0.0
30731,2.0
30732,6.0
30733,6.0
30734,1.0
30735,2.0
30736,6.0
30737,9.0
30738,5.0
30739,7.0
30740,9.0
30741,3.0
30742,1.0
30743,3.0
30744,7.0
30745,1.0
30746,7.0
30747,3.0
30748,1.0
30749,6.0
30750,0.0
30751,5.0
30752,5.0
30753,3.0
30754,4.0
30755,6.0
30756,2.0
30757,1.0
30758,7.0
30759,2.0
30760,6.0
30761,4.0
30762,0.0
30763,8.0
30764,4.0
30765,4.0
30766,2.0
30767,1.0
30768,9.0
30769,3.0
30770,2.0
30771,3.0
30772,3.0
30773,6.0
30774,4.0
30775,7.0
30776,0.0
30777,8.0
30778,8.0
30779,1.0
30780,5.0
30781,2.0
30782,3.0
30783,4.0
30784,9.0
30785,9.0
30786,3.0
30787,9.0
30788,3.0
30789,8.0
30790,3.0
30791,2.0
30792,6.0
30793,8.0
30794,4.0
30795,6.0
30796,9.0
30797,8.0
30798,3.0
30799,5.0
30800,6.0
30801,5.0
30802,8.0
30803,9.0
30804,7.0
30805,3.0
30806,0.0
30807,8.0
30808,6.0
30809,4.0
30810,9.0
30811,4.0
30812,2.0
30813,0.0
30814,0.0
30815,4.0
30816,4.0
30817,7.0
30818,8.0
30819,5.0
30820,0.0
30821,0.0
30822,7.0
30823,9.0
30824,8.0
30825,5.0
30826,0.0
30827,7.0
30828,6.0
30829,7.0
30830,4.0
30831,9.0
30832,2.0
30833,2.0
30834,1.0
30835,3.0
30836,9.0
30837,6.0
30838,3.0
30839,2.0
30840,2.0
30841,5.0
30842,3.0
30843,7.0
30844,0.0
30845,3.0
30846,2.0
30847,6.0
30848,4.0
30849,3.0
30850,0.0
30851,3.0
30852,1.0
30853,7.0
30854,7.0
30855,2.0
30856,7.0
30857,6.0
30858,2.0
30859,1.0
30860,8.0
30861,6.0
30862,8.0
30863,3.0
30864,8.0
30865,4.0
30866,4.0
30867,3.0
30868,7.0
30869,8.0
30870,6.0
30871,7.0
30872,6.0
30873,5.0
30874,9.0
30875,4.0
30876,3.0
30877,5.0
30878,9.0
30879,6.0
30880,6.0
30881,0.0
30882,3.0
30883,9.0
30884,9.0
30885,9.0
30886,2.0
30887,6.0
30888,0.0
30889,2.0
30890,3.0
30891,7.0
30892,0.0
30893,6.0
30894,1.0
30895,2.0
30896,4.0
30897,1.0
30898,4.0
30899,6.0
30900,0.0
30901,2.0
30902,1.0
30903,3.0
30904,7.0
30905,1.0
30906,5.0
30907,8.0
30908,3.0
30909,5.0
30910,6.0
30911,6.0
30912,4.0
30913,2.0
30914,2.0
30915,7.0
30916,6.0
30917,4.0
30918,5.0
30919,8.0
30920,8.0
30921,1.0
30922,5.0
30923,7.0
30924,4.0
30925,3.0
30926,9.0
30927,1.0
30928,0.0
30929,8.0
30930,7.0
30931,4.0
30932,5.0
30933,0.0
30934,4.0
30935,4.0
30936,9.0
30937,6.0
30938,4.0
30939,0.0
30940,5.0
30941,6.0
30942,9.0
30943,2.0
30944,0.0
30945,3.0
30946,2.0
30947,9.0
30948,1.0
30949,0.0
30950,6.0
30951,3.0
30952,5.0
30953,9.0
30954,0.0
30955,2.0
30956,2.0
30957,8.0
30958,0.0
30959,5.0
30960,5.0
30961,7.0
30962,6.0
30963,0.0
30964,8.0
30965,2.0
30966,6.0
30967,6.0
30968,6.0
30969,6.0
30970,6.0
30971,3.0
30972,2.0
30973,4.0
30974,8.0
30975,5.0
30976,5.0
30977,7.0
30978,2.0
30979,8.0
30980,5.0
30981,7.0
30982,7.0
30983,3.0
30984,9.0
30985,3.0
30986,8.0
30987,6.0
30988,1.0
30989,4.0
30990,7.0
30991,7.0
30992,3.0
30993,4.0
30994,7.0
30995,2.0
30996,5.0
30997,4.0
30998,4.0
30999,0.0
31000,2.0
31001,4.0
31002,1.0
31003,6.0
31004,0.0
31005,4.0
31006,2.0
31007,4.0
31008,8.0
31009,6.0
31010,7.0
31011,0.0
31012,2.0
31013,8.0
31014,2.0
31015,8.0
31016,2.0
31017,5.0
31018,8.0
31019,4.0
31020,2.0
31021,1.0
31022,4.0
31023,7.0
31024,7.0
31025,7.0
31026,0.0
31027,0.0
31028,2.0
31029,0.0
31030,4.0
31031,7.0
31032,1.0
31033,6.0
31034,3.0
31035,5.0
31036,5.0
31037,4.0
31038,0.0
31039,4.0
31040,8.0
31041,9.0
31042,3.0
31043,0.0
31044,5.0
31045,3.0
31046,6.0
31047,5.0
31048,2.0
31049,5.0
31050,6.0
31051,7.0
31052,5.0
31053,8.0
31054,5.0
31055,3.0
31056,8.0
31057,4.0
31058,0.0
31059,3.0
31060,8.0
31061,9.0
31062,7.0
31063,5.0
31064,5.0
31065,4.0
31066,8.0
31067,7.0
31068,2.0
31069,5.0
31070,7.0
31071,5.0
31072,1.0
31073,4.0
31074,7.0
31075,6.0
31076,4.0
31077,4.0
31078,8.0
31079,0.0
31080,9.0
31081,8.0
31082,3.0
31083,9.0
31084,1.0
31085,6.0
31086,4.0
31087,3.0
31088,1.0
31089,7.0
31090,9.0
31091,1.0
31092,4.0
31093,0.0
31094,5.0
31095,3.0
31096,7.0
31097,9.0
31098,2.0
31099,8.0
31100,3.0
31101,6.0
31102,6.0
31103,9.0
31104,3.0
31105,3.0
31106,1.0
31107,1.0
31108,2.0
31109,4.0
31110,2.0
31111,2.0
31112,9.0
31113,7.0
31114,2.0
31115,6.0
31116,3.0
31117,9.0
31118,2.0
31119,4.0
31120,5.0
31121,0.0
31122,1.0
31123,1.0
31124,1.0
31125,3.0
31126,3.0
31127,5.0
31128,5.0
31129,3.0
31130,9.0
31131,6.0
31132,6.0
31133,3.0
31134,6.0
31135,5.0
31136,4.0
31137,0.0
31138,9.0
31139,2.0
31140,9.0
31141,1.0
31142,4.0
31143,5.0
31144,8.0
31145,1.0
31146,1.0
31147,2.0
31148,3.0
31149,5.0
31150,0.0
31151,9.0
31152,1.0
31153,5.0
31154,4.0
31155,3.0
31156,0.0
31157,2.0
31158,2.0
31159,0.0
31160,3.0
31161,1.0
31162,2.0
31163,8.0
31164,8.0
31165,9.0
31166,1.0
31167,2.0
31168,3.0
31169,9.0
31170,2.0
31171,2.0
31172,0.0
31173,5.0
31174,6.0
31175,9.0
31176,0.0
31177,6.0
31178,3.0
31179,1.0
31180,6.0
31181,7.0
31182,4.0
31183,9.0
31184,4.0
31185,0.0
31186,7.0
31187,6.0
31188,3.0
31189,4.0
31190,2.0
31191,2.0
31192,6.0
31193,9.0
31194,5.0
31195,8.0
31196,2.0
31197,5.0
31198,6.0
31199,5.0
31200,2.0
31201,0.0
31202,6.0
31203,2.0
31204,9.0
31205,0.0
31206,0.0
31207,7.0
31208,1.0
31209,2.0
31210,2.0
31211,2.0
31212,6.0
31213,2.0
31214,3.0
31215,5.0
31216,7.0
31217,7.0
31218,5.0
31219,1.0
31220,8.0
31221,1.0
31222,1.0
31223,9.0
31224,1.0
31225,1.0
31226,5.0
31227,7.0
31228,1.0
31229,5.0
31230,8.0
31231,3.0
31232,1.0
31233,4.0
31234,8.0
31235,0.0
31236,4.0
31237,4.0
31238,2.0
31239,8.0
31240,0.0
31241,2.0
31242,4.0
31243,8.0
31244,5.0
31245,8.0
31246,9.0
31247,4.0
31248,3.0
31249,2.0
31250,6.0
31251,1.0
31252,0.0
31253,3.0
31254,9.0
31255,1.0
31256,3.0
31257,0.0
31258,9.0
31259,6.0
31260,0.0
31261,9.0
31262,8.0
31263,2.0
31264,3.0
31265,6.0
31266,1.0
31267,7.0
31268,9.0
31269,8.0
31270,4.0
31271,0.0
31272,9.0
31273,6.0
31274,3.0
31275,7.0
31276,0.0
31277,7.0
31278,9.0
31279,7.0
31280,2.0
31281,8.0
31282,3.0
31283,9.0
31284,8.0
31285,0.0
31286,0.0
31287,9.0
31288,6.0
31289,1.0
31290,6.0
31291,1.0
31292,9.0
31293,6.0
31294,2.0
31295,2.0
31296,7.0
31297,2.0
31298,8.0
31299,7.0
31300,0.0
31301,4.0
31302,4.0
31303,6.0
31304,5.0
31305,4.0
31306,5.0
31307,5.0
31308,4.0
31309,8.0
31310,5.0
31311,0.0
31312,1.0
31313,5.0
31314,8.0
31315,7.0
31316,4.0
31317,6.0
31318,5.0
31319,8.0
31320,2.0
31321,8.0
31322,6.0
31323,2.0
31324,3.0
31325,1.0
31326,7.0
31327,5.0
31328,3.0
31329,3.0
31330,4.0
31331,8.0
31332,6.0
31333,0.0
31334,1.0
31335,3.0
31336,7.0
31337,4.0
31338,6.0
31339,8.0
31340,6.0
31341,1.0
31342,1.0
31343,1.0
31344,3.0
31345,2.0
31346,2.0
31347,8.0
31348,7.0
31349,1.0
31350,0.0
31351,6.0
31352,7.0
31353,8.0
31354,1.0
31355,8.0
31356,2.0
31357,6.0
31358,6.0
31359,8.0
31360,2.0
31361,2.0
31362,0.0
31363,1.0
31364,6.0
31365,5.0
31366,6.0
31367,4.0
31368,3.0
31369,8.0
31370,5.0
31371,6.0
31372,2.0
31373,3.0
31374,6.0
31375,8.0
31376,6.0
31377,6.0
31378,9.0
31379,4.0
31380,3.0
31381,0.0
31382,4.0
31383,6.0
31384,5.0
31385,3.0
31386,6.0
31387,3.0
31388,8.0
31389,4.0
31390,8.0
31391,5.0
31392,8.0
31393,3.0
31394,8.0
31395,1.0
31396,5.0
31397,2.0
31398,9.0
31399,6.0
31400,4.0
31401,2.0
31402,0.0
31403,3.0
31404,6.0
31405,2.0
31406,3.0
31407,0.0
31408,4.0
31409,5.0
31410,0.0
31411,9.0
31412,4.0
31413,9.0
31414,3.0
31415,0.0
31416,2.0
31417,4.0
31418,7.0
31419,9.0
31420,1.0
31421,2.0
31422,8.0
31423,3.0
31424,0.0
31425,9.0
31426,2.0
31427,0.0
31428,8.0
31429,8.0
31430,2.0
31431,2.0
31432,3.0
31433,6.0
31434,7.0
31435,0.0
31436,2.0
31437,9.0
31438,7.0
31439,2.0
31440,9.0
31441,2.0
31442,1.0
31443,1.0
31444,1.0
31445,3.0
31446,9.0
31447,2.0
31448,2.0
31449,4.0
31450,9.0
31451,6.0
31452,6.0
31453,9.0
31454,1.0
31455,2.0
31456,3.0
31457,7.0
31458,6.0
31459,3.0
31460,0.0
31461,9.0
31462,8.0
31463,7.0
31464,0.0
31465,3.0
31466,1.0
31467,8.0
31468,9.0
31469,1.0
31470,3.0
31471,7.0
31472,2.0
31473,7.0
31474,0.0
31475,8.0
31476,7.0
31477,8.0
31478,1.0
31479,3.0
31480,0.0
31481,0.0
31482,5.0
31483,6.0
31484,1.0
31485,1.0
31486,9.0
31487,5.0
31488,5.0
31489,2.0
31490,6.0
31491,1.0
31492,6.0
31493,7.0
31494,4.0
31495,6.0
31496,3.0
31497,2.0
31498,2.0
31499,8.0
31500,7.0
31501,1.0
31502,7.0
31503,7.0
31504,0.0
31505,2.0
31506,1.0
31507,8.0
31508,3.0
31509,9.0
31510,3.0
31511,0.0
31512,0.0
31513,5.0
31514,1.0
31515,0.0
31516,1.0
31517,3.0
31518,1.0
31519,1.0
31520,1.0
31521,5.0
31522,3.0
31523,9.0
31524,8.0
31525,8.0
31526,2.0
31527,9.0
31528,0.0
31529,5.0
31530,0.0
31531,0.0
31532,6.0
31533,4.0
31534,4.0
31535,7.0
31536,1.0
31537,4.0
31538,8.0
31539,0.0
31540,7.0
31541,5.0
31542,2.0
31543,8.0
31544,8.0
31545,3.0
31546,2.0
31547,5.0
31548,8.0
31549,1.0
31550,3.0
31551,9.0
31552,0.0
31553,0.0
31554,6.0
31555,3.0
31556,3.0
31557,2.0
31558,7.0
31559,6.0
31560,2.0
31561,2.0
31562,1.0
31563,1.0
31564,3.0
31565,5.0
31566,6.0
31567,2.0
31568,0.0
31569,0.0
31570,5.0
31571,0.0
31572,8.0
