id,label
5797,2
5798,1
5799,3
5800,5
5801,0
5802,0
5803,6
5804,7
5805,6
5806,8
5807,0
5808,8
5809,7
5810,3
5811,5
5812,4
5813,9
5814,6
5815,3
5816,4
5817,3
5818,7
5819,8
5820,3
5821,1
5822,8
5823,0
5824,8
5825,5
5826,0
5827,8
5828,5
5829,2
5830,3
5831,1
5832,0
5833,7
5834,2
5835,1
5836,1
5837,9
5838,1
5839,1
5840,9
5841,9
5842,7
5843,5
5844,4
5845,6
5846,5
5847,0
5848,3
5849,9
5850,1
5851,1
5852,2
5853,9
5854,3
5855,9
5856,4
5857,8
5858,7
5859,5
5860,7
5861,5
5862,7
5863,9
5864,4
5865,6
5866,0
5867,3
5868,0
5869,3
5870,9
5871,9
5872,1
5873,0
5874,6
5875,3
5876,4
5877,6
5878,3
5879,8
5880,5
5881,8
5882,9
5883,4
5884,5
5885,5
5886,0
5887,3
5888,9
5889,3
5890,9
5891,2
5892,1
5893,4
5894,4
5895,7
5896,9
5897,8
5898,9
5899,2
5900,3
5901,4
5902,6
5903,2
5904,5
5905,9
5906,7
5907,7
5908,9
5909,7
5910,0
5911,4
5912,1
5913,7
5914,7
5915,8
5916,3
5917,1
5918,9
5919,9
5920,4
5921,8
5922,7
5923,9
5924,2
5925,1
5926,6
5927,3
5928,9
5929,2
5930,6
5931,3
5932,2
5933,2
5934,3
5935,0
5936,3
5937,4
5938,1
5939,1
5940,0
5941,7
5942,3
5943,7
5944,5
5945,2
5946,2
5947,7
5948,4
5949,6
5950,3
5951,9
5952,0
5953,9
5954,1
5955,2
5956,2
5957,4
5958,7
5959,7
5960,2
5961,5
5962,8
5963,9
5964,1
5965,5
5966,3
5967,9
5968,0
5969,9
5970,4
5971,1
5972,8
5973,0
5974,9
5975,0
5976,2
5977,8
5978,2
5979,7
5980,5
5981,6
5982,8
5983,0
5984,4
5985,3
5986,0
5987,3
5988,4
5989,5
5990,3
5991,6
5992,0
5993,0
5994,2
5995,0
5996,7
5997,3
5998,6
5999,7
6000,6
6001,3
6002,4
6003,6
6004,9
6005,8
6006,3
6007,8
6008,5
6009,6
6010,6
6011,2
6012,9
6013,4
6014,2
6015,7
6016,3
6017,8
6018,7
6019,4
6020,2
6021,9
6022,5
6023,6
6024,7
6025,0
6026,6
6027,0
6028,4
6029,2
6030,1
6031,8
6032,9
6033,5
6034,9
6035,9
6036,4
6037,3
6038,7
6039,7
6040,8
6041,9
6042,7
6043,5
6044,8
6045,9
6046,3
6047,9
6048,5
6049,5
6050,5
6051,8
6052,3
6053,8
6054,0
6055,4
6056,0
6057,3
6058,5
6059,9
6060,8
6061,2
6062,2
6063,4
6064,2
6065,2
6066,4
6067,4
6068,1
6069,3
6070,9
6071,1
6072,1
6073,1
6074,2
6075,6
6076,6
6077,3
6078,8
6079,0
6080,2
6081,2
6082,3
6083,4
6084,4
6085,4
6086,8
6087,6
6088,3
6089,4
6090,8
6091,7
6092,4
6093,9
6094,7
6095,7
6096,2
6097,8
6098,9
6099,6
6100,0
6101,0
6102,2
6103,1
6104,7
6105,7
6106,0
6107,4
6108,8
6109,4
6110,4
6111,8
6112,1
6113,4
6114,7
6115,7
6116,9
6117,8
6118,4
6119,3
6120,6
6121,2
6122,2
6123,5
6124,8
6125,9
6126,9
6127,8
6128,6
6129,5
6130,8
6131,3
6132,0
6133,8
6134,7
6135,8
6136,9
6137,0
6138,9
6139,0
6140,1
6141,7
6142,2
6143,0
6144,1
6145,8
6146,7
6147,9
6148,3
6149,7
6150,1
6151,2
6152,7
6153,3
6154,3
6155,7
6156,4
6157,2
6158,5
6159,0
6160,0
6161,8
6162,0
6163,1
6164,5
6165,9
6166,7
6167,6
6168,8
6169,5
6170,6
6171,0
6172,9
6173,6
6174,0
6175,7
6176,0
6177,9
6178,3
6179,3
6180,2
6181,5
6182,3
6183,5
6184,5
6185,2
6186,9
6187,5
6188,9
6189,1
6190,6
6191,2
6192,9
6193,3
6194,2
6195,3
6196,5
6197,3
6198,4
6199,2
6200,8
6201,4
6202,0
6203,3
6204,3
6205,9
6206,2
6207,2
6208,3
6209,3
6210,5
6211,7
6212,4
6213,9
6214,3
6215,3
6216,5
6217,3
6218,5
6219,5
6220,5
6221,0
6222,4
6223,8
6224,1
6225,3
6226,6
6227,3
6228,6
6229,7
6230,4
6231,1
6232,1
6233,2
6234,8
6235,7
6236,8
6237,5
6238,0
6239,2
6240,3
6241,5
6242,0
6243,0
6244,3
6245,6
6246,5
6247,2
6248,9
6249,2
6250,6
6251,0
6252,0
6253,7
6254,9
6255,3
6256,5
6257,1
6258,4
6259,0
6260,8
6261,7
6262,2
6263,0
6264,9
6265,9
6266,9
6267,2
6268,4
6269,4
6270,3
6271,3
6272,2
6273,9
6274,6
6275,3
6276,9
6277,6
6278,1
6279,2
6280,4
6281,6
6282,6
6283,2
6284,8
6285,0
6286,5
6287,7
6288,3
6289,9
6290,4
6291,9
6292,2
6293,7
6294,2
6295,5
6296,6
6297,7
6298,9
6299,7
6300,2
6301,4
6302,3
6303,1
6304,0
6305,6
6306,9
6307,4
6308,1
6309,3
6310,1
6311,8
6312,0
6313,5
6314,7
6315,3
6316,2
6317,6
6318,6
6319,9
6320,4
6321,7
6322,0
6323,0
6324,6
6325,4
6326,2
6327,1
6328,0
6329,3
6330,4
6331,3
6332,2
6333,5
6334,2
6335,7
6336,9
6337,2
6338,0
6339,6
6340,1
6341,9
6342,5
6343,3
6344,6
6345,6
6346,6
6347,2
6348,2
6349,3
6350,7
6351,9
6352,4
6353,1
6354,9
6355,1
6356,5
6357,4
6358,2
6359,2
6360,1
6361,6
6362,6
6363,7
6364,2
6365,3
6366,7
6367,6
6368,7
6369,6
6370,1
6371,4
6372,9
6373,5
6374,2
6375,4
6376,0
6377,9
6378,1
6379,1
6380,4
6381,4
6382,4
6383,9
6384,6
6385,2
6386,7
6387,8
6388,1
6389,5
6390,0
6391,7
6392,9
6393,3
6394,4
6395,0
6396,4
6397,4
6398,2
6399,4
6400,1
6401,1
6402,7
6403,7
6404,2
6405,0
6406,3
6407,0
6408,3
6409,8
6410,1
6411,1
6412,7
6413,1
6414,4
6415,5
6416,4
6417,2
6418,9
6419,2
6420,6
6421,7
6422,7
6423,5
6424,8
6425,6
6426,2
6427,3
6428,9
6429,0
6430,0
6431,1
6432,2
6433,5
6434,4
6435,7
6436,1
6437,0
6438,2
6439,8
6440,9
6441,2
6442,5
6443,5
6444,5
6445,2
6446,7
6447,1
6448,3
6449,3
6450,1
6451,0
6452,0
6453,1
6454,3
6455,8
6456,9
6457,4
6458,0
6459,9
6460,9
6461,2
6462,9
6463,4
6464,1
6465,0
6466,6
6467,4
6468,9
6469,6
6470,8
6471,0
6472,5
6473,8
6474,4
6475,3
6476,5
6477,8
6478,4
6479,2
6480,3
6481,1
6482,4
6483,5
6484,7
6485,2
6486,2
6487,0
6488,0
6489,7
6490,6
6491,9
6492,5
6493,2
6494,2
6495,5
6496,4
6497,0
6498,4
6499,4
6500,4
6501,2
6502,2
6503,0
6504,3
6505,6
6506,8
6507,1
6508,9
6509,4
6510,0
6511,5
6512,7
6513,3
6514,9
6515,5
6516,5
6517,4
6518,0
6519,8
6520,7
6521,4
6522,9
6523,6
6524,0
6525,2
6526,0
6527,3
6528,1
6529,6
6530,7
6531,8
6532,3
6533,9
6534,4
6535,3
6536,6
6537,0
6538,9
6539,1
6540,2
6541,0
6542,7
6543,4
6544,2
6545,5
6546,8
6547,1
6548,1
6549,1
6550,3
6551,7
6552,7
6553,9
6554,2
6555,1
6556,0
6557,8
6558,5
6559,9
6560,2
6561,9
6562,7
6563,5
6564,2
6565,8
6566,7
6567,1
6568,0
6569,0
6570,6
6571,6
6572,1
6573,9
6574,4
6575,7
6576,4
6577,7
6578,7
6579,8
6580,8
6581,1
6582,7
6583,9
6584,1
6585,9
6586,2
6587,8
6588,4
6589,2
6590,6
6591,7
6592,5
6593,4
6594,9
6595,9
6596,4
6597,8
6598,9
6599,3
6600,1
6601,2
6602,7
6603,3
6604,1
6605,7
6606,1
6607,0
6608,7
6609,3
6610,6
6611,3
6612,0
6613,9
6614,8
6615,3
6616,7
6617,0
6618,8
6619,4
6620,2
6621,2
6622,4
6623,5
6624,0
6625,4
6626,9
6627,7
6628,8
6629,0
6630,7
6631,5
6632,3
6633,2
6634,3
6635,8
6636,1
6637,4
6638,3
6639,3
6640,5
6641,2
6642,5
6643,6
6644,3
6645,2
6646,7
6647,6
6648,0
6649,8
6650,6
6651,1
6652,1
6653,0
6654,3
6655,3
6656,7
6657,6
6658,8
6659,8
6660,5
6661,1
6662,9
6663,3
6664,9
6665,8
6666,2
6667,5
6668,1
6669,8
6670,2
6671,5
6672,6
6673,0
6674,4
6675,5
6676,7
6677,4
6678,0
6679,3
6680,1
6681,6
6682,5
6683,0
6684,4
6685,8
6686,6
6687,4
6688,0
6689,3
6690,0
6691,5
6692,5
6693,4
6694,4
6695,5
6696,2
6697,6
6698,6
6699,0
6700,2
6701,0
6702,3
6703,2
6704,2
6705,5
6706,2
6707,8
6708,1
6709,8
6710,9
6711,7
6712,9
6713,0
6714,1
6715,1
6716,8
6717,6
6718,3
6719,4
6720,7
6721,1
6722,0
6723,5
6724,1
6725,9
6726,0
6727,7
6728,1
6729,5
6730,8
6731,7
6732,5
6733,8
6734,2
6735,2
6736,0
6737,5
6738,4
6739,6
6740,3
6741,9
6742,2
6743,7
6744,2
6745,0
6746,9
6747,8
6748,6
6749,5
6750,3
6751,1
6752,7
6753,4
6754,1
6755,2
6756,5
6757,6
6758,4
6759,6
6760,9
6761,3
6762,0
6763,9
6764,0
6765,5
6766,3
6767,5
6768,0
6769,7
6770,4
6771,6
6772,5
6773,5
6774,1
6775,3
6776,0
6777,8
6778,4
6779,6
6780,4
6781,4
6782,4
6783,5
6784,4
6785,1
6786,2
6787,1
6788,2
6789,5
6790,0
6791,8
6792,0
6793,5
6794,3
6795,7
6796,6
6797,1
6798,4
6799,4
6800,7
6801,1
6802,8
6803,6
6804,4
6805,0
6806,1
6807,6
6808,5
6809,0
6810,0
6811,1
6812,3
6813,1
6814,0
6815,9
6816,9
6817,2
6818,9
6819,8
6820,7
6821,6
6822,3
6823,8
6824,6
6825,8
6826,5
6827,4
6828,6
6829,4
6830,1
6831,3
6832,9
6833,8
6834,0
6835,4
6836,1
6837,3
6838,0
6839,0
6840,9
6841,2
6842,3
6843,2
6844,2
6845,2
6846,5
6847,1
6848,9
6849,0
6850,5
6851,1
6852,0
6853,4
6854,1
6855,7
6856,6
6857,7
6858,9
6859,9
6860,0
6861,1
6862,5
6863,7
6864,7
6865,1
6866,3
6867,4
6868,8
6869,5
6870,3
6871,0
6872,7
6873,0
6874,3
6875,0
6876,4
6877,6
6878,7
6879,3
6880,0
6881,0
6882,5
6883,9
6884,8
6885,1
6886,0
6887,3
6888,4
6889,4
6890,7
6891,9
6892,9
6893,4
6894,7
6895,7
6896,7
6897,3
6898,3
6899,7
6900,2
6901,9
6902,5
6903,5
6904,2
6905,8
6906,6
6907,8
6908,0
6909,2
6910,3
6911,1
6912,2
6913,0
6914,3
6915,6
6916,4
6917,3
6918,8
6919,1
6920,1
6921,4
6922,6
6923,9
6924,0
6925,8
6926,3
6927,6
6928,7
6929,1
6930,5
6931,7
6932,3
6933,2
6934,8
6935,3
6936,5
6937,8
6938,3
6939,2
6940,5
6941,3
6942,5
6943,0
6944,7
6945,2
6946,6
6947,0
6948,5
6949,0
6950,2
6951,6
6952,2
6953,7
6954,1
6955,7
6956,1
6957,8
6958,8
6959,3
6960,5
6961,1
6962,0
6963,2
6964,6
6965,6
6966,4
6967,2
6968,9
6969,0
6970,2
6971,0
6972,4
6973,8
6974,9
6975,8
6976,5
6977,6
6978,5
6979,7
6980,4
6981,4
6982,6
6983,5
6984,0
6985,2
6986,3
6987,8
6988,9
6989,4
6990,6
6991,4
6992,9
6993,2
6994,1
6995,2
6996,4
6997,2
6998,7
6999,2
7000,8
7001,7
7002,9
7003,2
7004,0
7005,9
7006,2
7007,2
7008,5
7009,0
7010,2
7011,4
7012,8
7013,4
7014,2
7015,0
7016,7
7017,1
7018,7
7019,5
7020,8
7021,3
7022,9
7023,4
7024,8
7025,6
7026,9
7027,7
7028,3
7029,0
7030,6
7031,5
7032,6
7033,8
7034,7
7035,2
7036,2
7037,3
7038,3
7039,9
7040,5
7041,0
7042,2
7043,4
7044,3
7045,3
7046,5
7047,6
7048,1
7049,0
7050,0
7051,2
7052,4
7053,0
7054,1
7055,5
7056,0
7057,9
7058,9
7059,5
7060,4
7061,4
7062,8
7063,3
7064,3
7065,6
7066,4
7067,1
7068,9
7069,9
7070,7
7071,8
7072,1
7073,2
7074,0
7075,0
7076,7
7077,4
7078,4
7079,6
7080,9
7081,7
7082,8
7083,7
7084,8
7085,9
7086,9
7087,8
7088,3
7089,7
7090,9
7091,1
7092,0
7093,0
7094,4
7095,9
7096,3
7097,3
7098,2
7099,7
7100,4
7101,0
7102,3
7103,5
7104,8
7105,3
7106,0
7107,1
7108,9
7109,9
7110,2
7111,5
7112,0
7113,8
7114,4
7115,4
7116,1
7117,3
7118,0
7119,5
7120,2
7121,3
7122,5
7123,0
7124,2
7125,2
7126,0
7127,5
7128,9
7129,6
7130,8
7131,1
7132,6
7133,9
7134,7
7135,2
7136,5
7137,0
7138,8
7139,6
7140,6
7141,6
7142,9
7143,4
7144,9
7145,8
7146,1
7147,5
7148,9
7149,6
7150,7
7151,0
7152,6
7153,1
7154,8
7155,5
7156,7
7157,5
7158,0
7159,5
7160,3
7161,3
7162,6
7163,5
7164,3
7165,5
7166,8
7167,3
7168,4
7169,9
7170,0
7171,1
7172,3
7173,2
7174,4
7175,7
7176,2
7177,2
7178,7
7179,3
7180,6
7181,8
7182,3
7183,9
7184,1
7185,5
7186,3
7187,2
7188,1
7189,3
7190,1
7191,7
7192,3
7193,6
7194,7
7195,4
7196,6
7197,7
7198,5
7199,7
7200,6
7201,6
7202,5
7203,4
7204,0
7205,4
7206,1
7207,9
7208,5
7209,9
7210,1
7211,8
7212,8
7213,4
7214,2
7215,2
7216,2
7217,3
7218,4
7219,7
7220,2
7221,8
7222,8
7223,0
7224,8
7225,3
7226,9
7227,0
7228,7
7229,0
7230,9
7231,0
7232,9
7233,1
7234,9
7235,3
7236,1
7237,5
7238,3
7239,1
7240,2
7241,4
7242,6
7243,3
7244,9
7245,3
7246,1
7247,5
7248,3
7249,3
7250,6
7251,2
7252,5
7253,5
7254,9
7255,1
7256,3
7257,4
7258,2
7259,0
7260,2
7261,0
7262,9
7263,9
7264,6
7265,0
7266,4
7267,7
7268,3
7269,9
7270,5
7271,6
7272,0
7273,1
7274,3
7275,7
7276,0
7277,5
7278,8
7279,0
7280,2
7281,0
7282,0
7283,8
7284,6
7285,6
7286,8
7287,6
7288,2
7289,0
7290,7
7291,0
7292,3
7293,3
7294,4
7295,1
7296,8
7297,8
7298,1
7299,6
7300,0
7301,9
7302,5
7303,2
7304,3
7305,6
7306,6
7307,5
7308,9
7309,0
7310,1
7311,6
7312,6
7313,7
7314,6
7315,0
7316,4
7317,3
7318,0
7319,8
7320,3
7321,6
7322,4
7323,8
7324,5
7325,7
7326,6
7327,9
7328,7
7329,7
7330,0
7331,7
7332,0
7333,9
7334,0
7335,1
7336,9
7337,4
7338,5
7339,5
7340,3
7341,8
7342,1
7343,8
7344,2
7345,5
7346,6
7347,2
7348,0
7349,5
7350,8
7351,7
7352,3
7353,0
7354,0
7355,0
7356,2
7357,9
7358,7
7359,3
7360,9
7361,3
7362,5
7363,9
7364,7
7365,3
7366,3
7367,5
7368,3
7369,1
7370,2
7371,2
7372,2
7373,5
7374,9
7375,7
7376,3
7377,9
7378,4
7379,6
7380,5
7381,2
7382,6
7383,2
7384,7
7385,5
7386,2
7387,2
7388,1
7389,0
7390,0
7391,2
7392,1
7393,1
7394,9
7395,8
7396,9
7397,1
7398,2
7399,6
7400,5
7401,0
7402,8
7403,3
7404,1
7405,2
7406,4
7407,0
7408,3
7409,8
7410,7
7411,7
7412,1
7413,3
7414,6
7415,1
7416,1
7417,6
7418,2
7419,2
7420,5
7421,3
7422,1
7423,9
7424,9
7425,0
7426,6
7427,0
7428,4
7429,6
7430,2
7431,8
7432,7
7433,0
7434,6
7435,4
7436,8
7437,7
7438,1
7439,8
7440,8
7441,3
7442,0
7443,9
7444,8
7445,4
7446,8
7447,0
7448,5
7449,1
7450,6
7451,9
7452,1
7453,0
7454,5
7455,2
7456,2
7457,1
7458,5
7459,8
7460,7
7461,0
7462,1
7463,4
7464,7
7465,1
7466,5
7467,4
7468,7
7469,0
7470,1
7471,3
7472,5
7473,6
7474,9
7475,2
7476,2
7477,4
7478,4
7479,9
7480,9
7481,1
7482,3
7483,5
7484,5
7485,8
7486,6
7487,1
7488,7
7489,1
7490,1
7491,8
7492,9
7493,3
7494,6
7495,4
7496,0
7497,9
7498,9
7499,6
7500,4
7501,0
7502,3
7503,3
7504,3
7505,3
7506,7
7507,9
7508,0
7509,5
7510,7
7511,6
7512,4
7513,0
7514,3
7515,0
7516,0
7517,2
7518,7
7519,8
7520,8
7521,2
7522,1
7523,6
7524,7
7525,4
7526,5
7527,3
7528,9
7529,4
7530,4
7531,8
7532,8
7533,9
7534,4
7535,1
7536,3
7537,7
7538,6
7539,3
7540,3
7541,5
7542,7
7543,4
7544,4
7545,9
7546,3
7547,2
7548,4
7549,3
7550,1
7551,1
7552,2
7553,1
7554,7
7555,9
7556,9
7557,5
7558,1
7559,3
7560,9
7561,0
7562,2
7563,3
7564,3
7565,0
7566,8
7567,1
7568,2
7569,7
7570,2
7571,6
7572,1
7573,6
7574,6
7575,9
7576,0
7577,4
7578,1
7579,8
7580,3
7581,0
7582,9
7583,7
7584,7
7585,1
7586,5
7587,2
7588,6
7589,6
7590,5
7591,0
7592,1
7593,7
7594,4
7595,7
7596,0
7597,9
7598,3
7599,6
7600,0
7601,4
7602,3
7603,0
7604,7
7605,6
7606,5
7607,1
7608,4
7609,0
7610,0
7611,5
7612,6
7613,0
7614,4
7615,8
7616,6
7617,2
7618,5
7619,0
7620,7
7621,6
7622,0
7623,6
7624,8
7625,5
7626,9
7627,1
7628,1
7629,0
7630,1
7631,1
7632,8
7633,4
7634,7
7635,0
7636,0
7637,7
7638,6
7639,3
7640,6
7641,3
7642,3
7643,7
7644,5
7645,8
7646,7
7647,3
7648,1
7649,2
7650,6
7651,3
7652,3
7653,2
7654,0
7655,7
7656,7
7657,2
7658,4
7659,4
7660,4
7661,6
7662,1
7663,8
7664,6
7665,6
7666,9
7667,1
7668,0
7669,4
7670,7
7671,0
7672,3
7673,8
7674,4
7675,2
7676,4
7677,1
7678,6
7679,4
7680,1
7681,3
7682,9
7683,0
7684,1
7685,5
7686,4
7687,7
7688,4
7689,2
7690,8
7691,4
7692,6
7693,3
7694,0
7695,4
7696,7
7697,2
7698,1
7699,6
7700,9
7701,4
7702,3
7703,1
7704,6
7705,9
7706,2
7707,7
7708,0
7709,4
7710,2
7711,3
7712,2
7713,1
7714,7
7715,1
7716,0
7717,8
7718,1
7719,7
7720,4
7721,6
7722,0
7723,1
7724,0
7725,7
7726,4
7727,6
7728,5
7729,5
7730,0
7731,9
7732,5
7733,6
7734,3
7735,7
7736,8
7737,1
7738,8
7739,9
7740,3
7741,3
7742,5
7743,8
7744,5
7745,3
7746,0
7747,4
7748,9
7749,1
7750,8
7751,9
7752,2
7753,5
7754,4
7755,1
7756,6
7757,6
7758,7
7759,5
7760,3
7761,0
7762,2
7763,4
7764,1
7765,4
7766,6
7767,0
7768,0
7769,0
7770,3
7771,6
7772,3
7773,2
7774,3
7775,2
7776,2
7777,4
7778,5
7779,5
7780,7
7781,3
7782,5
7783,0
7784,5
7785,8
7786,5
7787,9
7788,7
7789,4
7790,1
7791,7
7792,8
7793,5
7794,9
7795,0
7796,7
7797,8
7798,3
7799,5
7800,2
7801,6
7802,5
7803,9
7804,4
7805,3
7806,1
7807,2
7808,5
7809,8
7810,8
7811,3
7812,9
7813,7
7814,0
7815,9
7816,8
7817,3
7818,3
7819,1
7820,0
7821,1
7822,0
7823,4
7824,8
7825,2
7826,5
7827,7
7828,5
7829,6
7830,8
7831,7
7832,8
7833,7
7834,9
7835,3
7836,7
7837,1
7838,8
7839,8
7840,6
7841,7
7842,7
7843,5
7844,5
7845,2
7846,4
7847,0
7848,9
7849,1
7850,0
7851,2
7852,0
7853,6
7854,8
7855,0
7856,1
7857,6
7858,2
7859,0
7860,3
7861,2
7862,3
7863,4
7864,0
7865,6
7866,8
7867,0
7868,9
7869,7
7870,1
7871,8
7872,9
7873,7
7874,5
7875,0
7876,9
7877,4
7878,7
7879,9
7880,1
7881,9
7882,0
7883,4
7884,3
7885,7
7886,0
7887,2
7888,6
7889,3
7890,9
7891,5
7892,3
7893,4
7894,6
7895,0
7896,7
7897,5
7898,9
7899,8
7900,4
7901,0
7902,5
7903,7
7904,8
7905,5
7906,6
7907,0
7908,7
7909,2
7910,5
7911,2
7912,4
7913,6
7914,1
7915,1
7916,7
7917,9
7918,7
7919,2
7920,0
7921,2
7922,2
7923,4
7924,3
7925,1
7926,8
7927,4
7928,0
7929,5
7930,4
7931,8
7932,8
7933,2
7934,4
7935,0
7936,9
7937,5
7938,6
7939,1
7940,1
7941,5
7942,6
7943,3
7944,4
7945,2
7946,6
7947,6
7948,3
7949,7
7950,2
7951,1
7952,9
7953,4
7954,7
7955,2
7956,2
7957,9
7958,4
7959,3
7960,6
7961,2
7962,7
7963,2
7964,0
7965,8
7966,4
7967,3
7968,0
7969,7
7970,4
7971,1
7972,5
7973,8
7974,8
7975,1
7976,3
7977,7
7978,8
7979,1
7980,7
7981,5
7982,3
7983,2
7984,4
7985,4
7986,3
7987,3
7988,5
7989,0
7990,3
7991,2
7992,2
7993,7
7994,2
7995,6
7996,4
7997,6
7998,5
7999,1
8000,2
8001,7
8002,8
8003,9
8004,7
8005,9
8006,5
8007,7
8008,1
8009,7
8010,9
8011,1
8012,3
8013,0
8014,2
8015,5
8016,0
8017,4
8018,1
8019,4
8020,0
8021,5
8022,7
8023,7
8024,7
8025,3
8026,0
8027,3
8028,2
8029,4
8030,0
8031,4
8032,2
8033,4
8034,7
8035,1
8036,4
8037,9
8038,8
8039,5
8040,8
8041,8
8042,4
8043,1
8044,1
8045,5
8046,9
8047,7
8048,9
8049,7
8050,1
8051,6
8052,2
8053,2
8054,1
8055,6
8056,5
8057,2
8058,1
8059,8
8060,2
8061,2
8062,6
8063,4
8064,0
8065,5
8066,4
8067,4
8068,0
8069,0
8070,1
8071,8
8072,4
8073,6
8074,8
8075,0
8076,3
8077,0
8078,7
8079,7
8080,7
8081,6
8082,4
8083,2
8084,3
8085,7
8086,9
8087,0
8088,9
8089,6
8090,9
8091,6
8092,0
8093,2
8094,5
8095,4
8096,2
8097,8
8098,2
8099,8
8100,3
8101,7
8102,2
8103,2
8104,0
8105,0
8106,0
8107,0
8108,5
8109,1
8110,1
8111,5
8112,7
8113,2
8114,3
8115,1
8116,8
8117,6
8118,2
8119,0
8120,7
8121,2
8122,9
8123,4
8124,0
8125,1
8126,4
8127,3
8128,1
8129,0
8130,9
8131,8
8132,4
8133,9
8134,0
8135,8
8136,2
8137,9
8138,0
8139,0
8140,8
8141,5
8142,6
8143,5
8144,1
8145,3
8146,4
8147,0
8148,9
8149,8
8150,4
8151,0
8152,0
8153,0
8154,3
8155,5
8156,4
8157,9
8158,3
8159,3
8160,9
8161,1
8162,9
8163,3
8164,8
8165,6
8166,8
8167,3
8168,5
8169,9
8170,2
8171,8
8172,7
8173,6
8174,8
8175,1
8176,2
8177,3
8178,2
8179,3
8180,6
8181,7
8182,1
8183,2
8184,2
8185,1
8186,8
8187,3
8188,7
8189,4
8190,3
8191,1
8192,6
8193,1
8194,8
8195,3
8196,1
8197,1
8198,7
8199,4
8200,3
8201,8
8202,5
8203,7
8204,9
8205,3
8206,7
8207,2
8208,4
8209,2
8210,7
8211,9
8212,3
8213,1
8214,0
8215,6
8216,4
8217,3
8218,9
8219,4
8220,5
8221,3
8222,3
8223,9
8224,8
8225,2
8226,3
8227,3
8228,6
8229,3
8230,2
8231,0
8232,5
8233,2
8234,4
8235,2
8236,2
8237,9
8238,2
8239,3
8240,2
8241,9
8242,4
8243,4
8244,9
8245,3
8246,1
8247,2
8248,8
8249,6
8250,2
8251,9
8252,3
8253,6
8254,9
8255,4
8256,0
8257,1
8258,6
8259,6
8260,9
8261,2
8262,7
8263,9
8264,3
8265,3
8266,3
8267,3
8268,8
8269,6
8270,5
8271,3
8272,5
8273,4
8274,5
8275,6
8276,5
8277,2
8278,0
8279,9
8280,0
8281,3
8282,6
8283,8
8284,6
8285,7
8286,8
8287,0
8288,8
8289,0
8290,3
8291,3
8292,7
8293,8
8294,9
8295,6
8296,8
8297,2
8298,7
8299,3
8300,6
8301,2
8302,7
8303,9
8304,9
8305,7
8306,3
8307,6
8308,0
8309,3
8310,6
8311,8
8312,3
8313,0
8314,9
8315,2
8316,0
8317,6
8318,7
8319,4
8320,7
8321,0
8322,7
8323,8
8324,6
8325,9
8326,6
8327,7
8328,8
8329,0
8330,3
8331,8
8332,2
8333,0
8334,8
8335,8
8336,3
8337,6
8338,1
8339,9
8340,8
8341,6
8342,1
8343,8
8344,0
8345,7
8346,5
8347,8
8348,4
8349,5
8350,6
8351,2
8352,7
8353,6
8354,8
8355,5
8356,9
8357,3
8358,2
8359,0
8360,9
8361,8
8362,9
8363,8
8364,9
8365,1
8366,5
8367,4
8368,2
8369,7
8370,6
8371,3
8372,1
8373,8
8374,4
8375,0
8376,8
8377,5
8378,7
8379,4
8380,7
8381,8
8382,0
8383,8
8384,7
8385,0
8386,3
8387,1
8388,7
8389,3
8390,2
8391,9
8392,4
8393,6
8394,2
8395,7
8396,8
8397,2
8398,0
8399,0
8400,3
8401,7
8402,5
8403,0
8404,8
8405,0
8406,2
8407,0
8408,5
8409,9
8410,6
8411,2
8412,2
8413,1
8414,8
8415,5
8416,5
8417,9
8418,9
8419,3
8420,9
8421,8
8422,6
8423,7
8424,9
8425,2
8426,9
8427,1
8428,6
8429,3
8430,1
8431,6
8432,7
8433,4
8434,4
8435,7
8436,0
8437,1
8438,4
8439,6
8440,7
8441,3
8442,5
8443,4
8444,8
8445,5
8446,9
8447,8
8448,6
8449,8
8450,9
8451,2
8452,4
8453,2
8454,9
8455,5
8456,7
8457,1
8458,7
8459,3
8460,9
8461,1
8462,1
8463,7
8464,5
8465,3
8466,7
8467,1
8468,7
8469,1
8470,3
8471,2
8472,7
8473,5
8474,8
8475,4
8476,1
8477,2
8478,7
8479,5
8480,5
8481,7
8482,2
8483,5
8484,2
8485,5
8486,9
8487,3
8488,9
8489,5
8490,5
8491,4
8492,3
8493,0
8494,3
8495,2
8496,5
8497,8
8498,4
8499,0
8500,2
8501,5
8502,8
8503,6
8504,7
8505,5
8506,2
8507,3
8508,8
8509,8
8510,0
8511,8
8512,7
8513,2
8514,4
8515,7
8516,5
8517,6
8518,5
8519,2
8520,8
8521,5
8522,2
8523,1
8524,2
8525,9
8526,0
8527,2
8528,0
8529,2
8530,0
8531,8
8532,8
8533,9
8534,2
8535,3
8536,7
8537,0
8538,0
8539,0
8540,6
8541,9
8542,6
8543,4
8544,9
8545,8
8546,4
8547,9
8548,4
8549,2
8550,5
8551,9
8552,6
8553,2
8554,4
8555,6
8556,4
8557,1
8558,4
8559,8
8560,8
8561,5
8562,9
8563,4
8564,6
8565,0
8566,4
8567,5
8568,0
8569,7
8570,5
8571,3
8572,6
8573,9
8574,8
8575,1
8576,4
8577,2
8578,1
8579,7
8580,0
8581,3
8582,9
8583,6
8584,9
8585,0
8586,0
8587,7
8588,4
8589,0
8590,3
8591,3
8592,3
8593,8
8594,3
8595,5
